site	time	r_tilde	mu_nuc	mu_rate
9	1.480002	1.0910201411	A	5
9	1.500002	1.0915319714	A	5
9	1.520002	1.0920109861	A	5
9	1.540002	1.0924591201	A	5
9	1.560002	1.0928782046	A	5
9	1.580002	1.0932699714	A	5
9	1.600002	1.0936360581	A	5
9	1.620002	1.0939780113	A	5
9	1.640002	1.0942972920	A	5
9	1.660002	1.0945952789	A	5
9	1.680002	1.0948732727	A	5
9	1.700002	1.0951325002	A	5
9	1.720002	1.0953741175	A	5
9	1.740002	1.0955992145	A	5
9	1.760002	1.0958088174	A	5
9	1.780002	1.0960038926	A	5
9	1.800002	1.0961853502	A	5
9	1.820002	1.0963540461	A	5
9	1.840002	1.0965107860	A	5
9	1.860002	1.0966563273	A	5
9	1.880002	1.0967913826	A	5
9	1.900002	1.0969166215	A	5
9	1.920002	1.0970326733	A	5
9	1.940002	1.0971401294	A	5
9	1.960002	1.0972395454	A	5
9	1.980002	1.0973314431	A	5
10	0.000002	-0.0026241676	A	5
10	0.020002	1.4235240408	A	5
10	0.040002	1.4051757033	A	5
10	0.060002	1.4082341816	A	5
10	0.080002	1.4152969670	A	5
10	0.100002	1.4236579950	A	5
10	0.120002	1.4327121139	A	5
10	0.140002	1.4423172220	A	5
10	0.160002	1.4524397907	A	5
10	0.180002	1.4630635168	A	5
10	0.200002	1.4741659156	A	5
10	0.220002	1.4857137922	A	5
10	0.240002	1.4976636813	A	5
10	0.260002	1.5099632807	A	5
10	0.280002	1.5225528983	A	5
10	0.300002	1.5353667912	A	5
10	0.320002	1.5483344734	A	5
10	0.340002	1.5613820675	A	5
10	0.360002	1.5744337279	A	5
10	0.380002	1.5874131265	A	5
10	0.400002	1.6002449622	A	5
10	0.420002	1.6128564434	A	5
10	0.440002	1.6251786898	A	5
10	0.460002	1.6371480004	A	5
10	0.480002	1.6487069451	A	5
10	0.500002	1.6598052433	A	5
10	0.520002	1.6704004078	A	5
10	0.540002	1.6804581404	A	5
10	0.560002	1.6899524793	A	5
10	0.580002	1.6988657108	A	5
10	0.600002	1.7071880648	A	5
10	0.620002	1.7149172245	A	5
10	0.640002	1.7220576856	A	5
10	0.660002	1.7286200032	A	5
10	0.680002	1.7346199668	A	5
10	0.700002	1.7400777401	A	5
10	0.720002	1.7450170020	A	5
10	0.740002	1.7494641154	A	5
10	0.760002	1.7534473499	A	5
10	0.780002	1.7569961735	A	5
10	0.800002	1.7601406257	A	5
10	0.820002	1.7629107773	A	5
10	0.840002	1.7653362775	A	5
10	0.860002	1.7674459867	A	5
10	0.880002	1.7692676882	A	5
10	0.900002	1.7708278725	A	5
10	0.920002	1.7721515856	A	5
10	0.940002	1.7732623325	A	5
10	0.960002	1.7741820262	A	5
10	0.980002	1.7749309759	A	5
10	1.000002	1.7755279047	A	5
10	1.020002	1.7759899915	A	5
10	1.040002	1.7763329303	A	5
10	1.060002	1.7765710017	A	5
10	1.080002	1.7767171538	A	5
10	1.100002	1.7767830868	A	5
10	1.120002	1.7767793408	A	5
10	1.140002	1.7767153829	A	5
10	1.160002	1.7765996929	A	5
10	1.180002	1.7764398461	A	5
10	1.200002	1.7762425926	A	5
10	1.220002	1.7760139318	A	5
10	1.240002	1.7757591827	A	5
10	1.260002	1.7754830491	A	5
10	1.280002	1.7751896799	A	5
10	1.300002	1.7748827252	A	5
10	1.320002	1.7745653867	A	5
10	1.340002	1.7742404651	A	5
10	1.360002	1.7739104019	A	5
10	1.380002	1.7735773184	A	5
10	1.400002	1.7732430502	A	5
10	1.420002	1.7729091792	A	5
10	1.440002	1.7725770616	A	5
10	1.460002	1.7722478539	A	5
10	1.480002	1.7719225353	A	5
10	1.500002	1.7716019288	A	5
10	1.520002	1.7712867196	A	5
10	1.540002	1.7709774713	A	5
10	1.560002	1.7706746408	A	5
10	1.580002	1.7703785917	A	5
10	1.600002	1.7700896056	A	5
10	1.620002	1.7698078928	A	5
10	1.640002	1.7695336014	A	5
10	1.660002	1.7692668257	A	5
10	1.680002	1.7690076136	A	5
10	1.700002	1.7687559726	A	5
10	1.720002	1.7685118760	A	5
10	1.740002	1.7682752679	A	5
10	1.760002	1.7680460673	A	5
10	1.780002	1.7678241727	A	5
10	1.800002	1.7676094648	A	5
10	1.820002	1.7674018102	A	5
10	1.840002	1.7672010637	A	5
10	1.860002	1.7670070708	A	5
10	1.880002	1.7668196698	A	5
10	1.900002	1.7666386933	A	5
10	1.920002	1.7664639700	A	5
10	1.940002	1.7662953262	A	5
10	1.960002	1.7661325864	A	5
10	1.980002	1.7659755749	A	5
