site	time	r_tilde	mu_nuc	mu_rate
9	1.480002	1.0642871777	C	3
9	1.500002	1.0657310939	C	3
9	1.520002	1.0671189718	C	3
9	1.540002	1.0684525994	C	3
9	1.560002	1.0697337389	C	3
9	1.580002	1.0709641246	C	3
9	1.600002	1.0721454601	C	3
9	1.620002	1.0732794165	C	3
9	1.640002	1.0743676304	C	3
9	1.660002	1.0754117028	C	3
9	1.680002	1.0764131977	C	3
9	1.700002	1.0773736413	C	3
9	1.720002	1.0782945213	C	3
9	1.740002	1.0791772862	C	3
9	1.760002	1.0800233452	C	3
9	1.780002	1.0808340680	C	3
9	1.800002	1.0816107847	C	3
9	1.820002	1.0823547859	C	3
9	1.840002	1.0830673233	C	3
9	1.860002	1.0837496092	C	3
9	1.880002	1.0844028180	C	3
9	1.900002	1.0850280857	C	3
9	1.920002	1.0856265111	C	3
9	1.940002	1.0861991564	C	3
9	1.960002	1.0867470474	C	3
9	1.980002	1.0872711747	C	3
10	0.000002	-0.0017083726	C	3
10	0.020002	1.3521918030	C	3
10	0.040002	1.3182290780	C	3
10	0.060002	1.3179037402	C	3
10	0.080002	1.3248163247	C	3
10	0.100002	1.3340710179	C	3
10	0.120002	1.3441865733	C	3
10	0.140002	1.3546328066	C	3
10	0.160002	1.3652188611	C	3
10	0.180002	1.3758894255	C	3
10	0.200002	1.3866441457	C	3
10	0.220002	1.3975023581	C	3
10	0.240002	1.4084868847	C	3
10	0.260002	1.4196166176	C	3
10	0.280002	1.4309033996	C	3
10	0.300002	1.4423510659	C	3
10	0.320002	1.4539555710	C	3
10	0.340002	1.4657056394	C	3
10	0.360002	1.4775836428	C	3
10	0.380002	1.4895665493	C	3
10	0.400002	1.5016268657	C	3
10	0.420002	1.5137335369	C	3
10	0.440002	1.5258527881	C	3
10	0.460002	1.5379489068	C	3
10	0.480002	1.5499849662	C	3
10	0.500002	1.5619234935	C	3
10	0.520002	1.5737270862	C	3
10	0.540002	1.5853589783	C	3
10	0.560002	1.5967835586	C	3
10	0.580002	1.6079668389	C	3
10	0.600002	1.6188768727	C	3
10	0.620002	1.6294841215	C	3
10	0.640002	1.6397617669	C	3
10	0.660002	1.6496859650	C	3
10	0.680002	1.6592360435	C	3
10	0.700002	1.6683946372	C	3
10	0.720002	1.6771477642	C	3
10	0.740002	1.6854848425	C	3
10	0.760002	1.6933986497	C	3
10	0.780002	1.7008852288	C	3
10	0.800002	1.7079437462	C	3
10	0.820002	1.7145763070	C	3
10	0.840002	1.7207877344	C	3
10	0.860002	1.7265853219	C	3
10	0.880002	1.7319785646	C	3
10	0.900002	1.7369788783	C	3
10	0.920002	1.7415993134	C	3
10	0.940002	1.7458542709	C	3
10	0.960002	1.7497592258	C	3
10	0.980002	1.7533304631	C	3
10	1.000002	1.7565848315	C	3
10	1.020002	1.7595395164	C	3
10	1.040002	1.7622118353	C	3
10	1.060002	1.7646190564	C	3
10	1.080002	1.7667782410	C	3
10	1.100002	1.7687061089	C	3
10	1.120002	1.7704189267	C	3
10	1.140002	1.7719324172	C	3
10	1.160002	1.7732616880	C	3
10	1.180002	1.7744211787	C	3
10	1.200002	1.7754246232	C	3
10	1.220002	1.7762850265	C	3
10	1.240002	1.7770146533	C	3
10	1.260002	1.7776250273	C	3
10	1.280002	1.7781269382	C	3
10	1.300002	1.7785304570	C	3
10	1.320002	1.7788449553	C	3
10	1.340002	1.7790791307	C	3
10	1.360002	1.7792410341	C	3
10	1.380002	1.7793381000	C	3
10	1.400002	1.7793771778	C	3
10	1.420002	1.7793645646	C	3
10	1.440002	1.7793060378	C	3
10	1.460002	1.7792068874	C	3
10	1.480002	1.7790719481	C	3
10	1.500002	1.7789056303	C	3
10	1.520002	1.7787119501	C	3
10	1.540002	1.7784945581	C	3
10	1.560002	1.7782567667	C	3
10	1.580002	1.7780015761	C	3
10	1.600002	1.7777316992	C	3
10	1.620002	1.7774495840	C	3
10	1.640002	1.7771574360	C	3
10	1.660002	1.7768572378	C	3
10	1.680002	1.7765507683	C	3
10	1.700002	1.7762396198	C	3
10	1.720002	1.7759252147	C	3
10	1.740002	1.7756088203	C	3
10	1.760002	1.7752915624	C	3
10	1.780002	1.7749744385	C	3
10	1.800002	1.7746583292	C	3
10	1.820002	1.7743440094	C	3
10	1.840002	1.7740321579	C	3
10	1.860002	1.7737233664	C	3
10	1.880002	1.7734181482	C	3
10	1.900002	1.7731169459	C	3
10	1.920002	1.7728201377	C	3
10	1.940002	1.7725280444	C	3
10	1.960002	1.7722409351	C	3
10	1.980002	1.7719590321	C	3
