site	time	r_tilde	mu_nuc	mu_rate
9	1.480002	1.0924555140	G	3
9	1.500002	1.0929589023	G	3
9	1.520002	1.0934300613	G	3
9	1.540002	1.0938707501	G	3
9	1.560002	1.0942826480	G	3
9	1.580002	1.0946673565	G	3
9	1.600002	1.0950264015	G	3
9	1.620002	1.0953612358	G	3
9	1.640002	1.0956732411	G	3
9	1.660002	1.0959637309	G	3
9	1.680002	1.0962339526	G	3
9	1.700002	1.0964850904	G	3
9	1.720002	1.0967182675	G	3
9	1.740002	1.0969345486	G	3
9	1.760002	1.0971349426	G	3
9	1.780002	1.0973204049	G	3
9	1.800002	1.0974918396	G	3
9	1.820002	1.0976501021	G	3
9	1.840002	1.0977960012	G	3
9	1.860002	1.0979303013	G	3
9	1.880002	1.0980537246	G	3
9	1.900002	1.0981669531	G	3
9	1.920002	1.0982706306	G	3
9	1.940002	1.0983653645	G	3
9	1.960002	1.0984517278	G	3
9	1.980002	1.0985302608	G	3
10	0.000002	-0.0018095875	G	3
10	0.020002	1.3917429334	G	3
10	0.040002	1.3551908884	G	3
10	0.060002	1.3518576652	G	3
10	0.080002	1.3558232188	G	3
10	0.100002	1.3624131987	G	3
10	0.120002	1.3702271377	G	3
10	0.140002	1.3787414240	G	3
10	0.160002	1.3877353224	G	3
10	0.180002	1.3971084326	G	3
10	0.200002	1.4068118113	G	3
10	0.220002	1.4168188010	G	3
10	0.240002	1.4271115955	G	3
10	0.260002	1.4376746657	G	3
10	0.280002	1.4484914267	G	3
10	0.300002	1.4595425586	G	3
10	0.320002	1.4708052315	G	3
10	0.340002	1.4822528662	G	3
10	0.360002	1.4938552268	G	3
10	0.380002	1.5055787328	G	3
10	0.400002	1.5173869151	G	3
10	0.420002	1.5292409693	G	3
10	0.440002	1.5411003665	G	3
10	0.460002	1.5529234985	G	3
10	0.480002	1.5646683313	G	3
10	0.500002	1.5762930507	G	3
10	0.520002	1.5877566856	G	3
10	0.540002	1.5990196941	G	3
10	0.560002	1.6100445037	G	3
10	0.580002	1.6207959956	G	3
10	0.600002	1.6312419249	G	3
10	0.620002	1.6413532722	G	3
10	0.640002	1.6511045209	G	3
10	0.660002	1.6604738580	G	3
10	0.680002	1.6694432979	G	3
10	0.700002	1.6779987304	G	3
10	0.720002	1.6861298948	G	3
10	0.740002	1.6938302870	G	3
10	0.760002	1.7010970042	G	3
10	0.780002	1.7079305370	G	3
10	0.800002	1.7143345160	G	3
10	0.820002	1.7203154252	G	3
10	0.840002	1.7258822892	G	3
10	0.860002	1.7310463464	G	3
10	0.880002	1.7358207166	G	3
10	0.900002	1.7402200706	G	3
10	0.920002	1.7442603108	G	3
10	0.940002	1.7479582673	G	3
10	0.960002	1.7513314156	G	3
10	0.980002	1.7543976178	G	3
10	1.000002	1.7571748916	G	3
10	1.020002	1.7596812067	G	3
10	1.040002	1.7619343087	G	3
10	1.060002	1.7639515713	G	3
10	1.080002	1.7657498741	G	3
10	1.100002	1.7673455051	G	3
10	1.120002	1.7687540851	G	3
10	1.140002	1.7699905126	G	3
10	1.160002	1.7710689263	G	3
10	1.180002	1.7720026830	G	3
10	1.200002	1.7728043485	G	3
10	1.220002	1.7734856999	G	3
10	1.240002	1.7740577369	G	3
10	1.260002	1.7745307001	G	3
10	1.280002	1.7749140951	G	3
10	1.300002	1.7752167216	G	3
10	1.320002	1.7754467046	G	3
10	1.340002	1.7756115288	G	3
10	1.360002	1.7757180732	G	3
10	1.380002	1.7757726470	G	3
10	1.400002	1.7757810256	G	3
10	1.420002	1.7757484849	G	3
10	1.440002	1.7756798367	G	3
10	1.460002	1.7755794608	G	3
10	1.480002	1.7754513376	G	3
10	1.500002	1.7752990781	G	3
10	1.520002	1.7751259526	G	3
10	1.540002	1.7749349181	G	3
10	1.560002	1.7747286438	G	3
10	1.580002	1.7745095345	G	3
10	1.600002	1.7742797536	G	3
10	1.620002	1.7740412434	G	3
10	1.640002	1.7737957442	G	3
10	1.660002	1.7735448124	G	3
10	1.680002	1.7732898371	G	3
10	1.700002	1.7730320545	G	3
10	1.720002	1.7727725628	G	3
10	1.740002	1.7725123343	G	3
10	1.760002	1.7722522276	G	3
10	1.780002	1.7719929980	G	3
10	1.800002	1.7717353077	G	3
10	1.820002	1.7714797347	G	3
10	1.840002	1.7712267809	G	3
10	1.860002	1.7709768799	G	3
10	1.880002	1.7707304034	G	3
10	1.900002	1.7704876680	G	3
10	1.920002	1.7702489403	G	3
10	1.940002	1.7700144425	G	3
10	1.960002	1.7697843569	G	3
10	1.980002	1.7695588299	G	3
