site	time	r_tilde_ms	r_tilde_ms_small_t	r_tilde_jc	true_r_jc
23	0.020002	0.9631254022	0.9822940162	0.5145904386	0.5145904386
23	0.040002	0.9464502714	0.9822940162	0.5145904386	0.5145904386
23	0.060002	0.9319070966	0.9822940162	0.5145904386	0.5145904386
23	0.080002	0.9191883124	0.9822940162	0.5145904386	0.5145904386
23	0.100002	0.9080498272	0.9822940162	0.5145904386	0.5145904386
23	0.120002	0.8983157436	0.9822940162	0.5145904386	0.5145904386
23	0.140002	0.8898777042	0.9822940162	0.5145904386	0.5145904386
23	0.160002	0.8826883826	0.9822940162	0.5145904386	0.5145904386
23	0.180002	0.8767489640	0.9822940162	0.5145904386	0.5145904386
23	0.200002	0.8720908342	0.9822940162	0.5145904386	0.5145904386
23	0.220002	0.8687524970	0.9822940162	0.5145904386	0.5145904386
23	0.240002	0.8667541720	0.9822940162	0.5145904386	0.5145904386
23	0.260002	0.8660742680	0.9822940162	0.5145904386	0.5145904386
23	0.280002	0.8666330599	0.9822940162	0.5145904386	0.5145904386
23	0.300002	0.8682882952	0.9822940162	0.5145904386	0.5145904386
23	0.320002	0.8708445582	0.9822940162	0.5145904386	0.5145904386
23	0.340002	0.8740738807	0.9822940162	0.5145904386	0.5145904386
23	0.360002	0.8777414229	0.9822940162	0.5145904386	0.5145904386
23	0.380002	0.8816291023	0.9822940162	0.5145904386	0.5145904386
23	0.400002	0.8855521079	0.9822940162	0.5145904386	0.5145904386
23	0.420002	0.8893667020	0.9822940162	0.5145904386	0.5145904386
23	0.440002	0.8929705867	0.9822940162	0.5145904386	0.5145904386
23	0.460002	0.8962984223	0.9822940162	0.5145904386	0.5145904386
23	0.480002	0.8993150512	0.9822940162	0.5145904386	0.5145904386
23	0.500002	0.9020082844	0.9822940162	0.5145904386	0.5145904386
23	0.520002	0.9043823302	0.9822940162	0.5145904386	0.5145904386
23	0.540002	0.9064523322	0.9822940162	0.5145904386	0.5145904386
23	0.560002	0.9082401122	0.9822940162	0.5145904386	0.5145904386
23	0.580002	0.9097710127	0.9822940162	0.5145904386	0.5145904386
23	0.600002	0.9110716574	0.9822940162	0.5145904386	0.5145904386
23	0.620002	0.9121684330	0.9822940162	0.5145904386	0.5145904386
23	0.640002	0.9130865166	0.9822940162	0.5145904386	0.5145904386
23	0.660002	0.9138492996	0.9822940162	0.5145904386	0.5145904386
23	0.680002	0.9144780930	0.9822940162	0.5145904386	0.5145904386
23	0.700002	0.9149920236	0.9822940162	0.5145904386	0.5145904386
23	0.720002	0.9154080580	0.9822940162	0.5145904386	0.5145904386
23	0.740002	0.9157411044	0.9822940162	0.5145904386	0.5145904386
23	0.760002	0.9160041615	0.9822940162	0.5145904386	0.5145904386
23	0.780002	0.9162084890	0.9822940162	0.5145904386	0.5145904386
23	0.800002	0.9163637862	0.9822940162	0.5145904386	0.5145904386
23	0.820002	0.9164783672	0.9822940162	0.5145904386	0.5145904386
23	0.840002	0.9165593278	0.9822940162	0.5145904386	0.5145904386
23	0.860002	0.9166126997	0.9822940162	0.5145904386	0.5145904386
23	0.880002	0.9166435909	0.9822940162	0.5145904386	0.5145904386
23	0.900002	0.9166563115	0.9822940162	0.5145904386	0.5145904386
23	0.920002	0.9166544853	0.9822940162	0.5145904386	0.5145904386
23	0.940002	0.9166411481	0.9822940162	0.5145904386	0.5145904386
23	0.960002	0.9166188336	0.9822940162	0.5145904386	0.5145904386
23	0.980002	0.9165896480	0.9822940162	0.5145904386	0.5145904386
23	1.000002	0.9165553346	0.9822940162	0.5145904386	0.5145904386
23	1.020002	0.9165173294	0.9822940162	0.5145904386	0.5145904386
23	1.040002	0.9164768090	0.9822940162	0.5145904386	0.5145904386
23	1.060002	0.9164347314	0.9822940162	0.5145904386	0.5145904386
23	1.080002	0.9163918710	0.9822940162	0.5145904386	0.5145904386
23	1.100002	0.9163488486	0.9822940162	0.5145904386	0.5145904386
23	1.120002	0.9163061564	0.9822940162	0.5145904386	0.5145904386
23	1.140002	0.9162641795	0.9822940162	0.5145904386	0.5145904386
23	1.160002	0.9162232146	0.9822940162	0.5145904386	0.5145904386
23	1.180002	0.9161834848	0.9822940162	0.5145904386	0.5145904386
23	1.200002	0.9161451528	0.9822940162	0.5145904386	0.5145904386
23	1.220002	0.9161083319	0.9822940162	0.5145904386	0.5145904386
23	1.240002	0.9160730950	0.9822940162	0.5145904386	0.5145904386
23	1.260002	0.9160394826	0.9822940162	0.5145904386	0.5145904386
23	1.280002	0.9160075090	0.9822940162	0.5145904386	0.5145904386
23	1.300002	0.9159771675	0.9822940162	0.5145904386	0.5145904386
23	1.320002	0.9159484353	0.9822940162	0.5145904386	0.5145904386
23	1.340002	0.9159212770	0.9822940162	0.5145904386	0.5145904386
23	1.360002	0.9158956474	0.9822940162	0.5145904386	0.5145904386
23	1.380002	0.9158714947	0.9822940162	0.5145904386	0.5145904386
23	1.400002	0.9158487616	0.9822940162	0.5145904386	0.5145904386
23	1.420002	0.9158273880	0.9822940162	0.5145904386	0.5145904386
23	1.440002	0.9158073115	0.9822940162	0.5145904386	0.5145904386
23	1.460002	0.9157884691	0.9822940162	0.5145904386	0.5145904386
23	1.480002	0.9157707978	0.9822940162	0.5145904386	0.5145904386
23	1.500002	0.9157542352	0.9822940162	0.5145904386	0.5145904386
23	1.520002	0.9157387205	0.9822940162	0.5145904386	0.5145904386
23	1.540002	0.9157241940	0.9822940162	0.5145904386	0.5145904386
23	1.560002	0.9157105986	0.9822940162	0.5145904386	0.5145904386
23	1.580002	0.9156978789	0.9822940162	0.5145904386	0.5145904386
23	1.600002	0.9156859820	0.9822940162	0.5145904386	0.5145904386
23	1.620002	0.9156748574	0.9822940162	0.5145904386	0.5145904386
23	1.640002	0.9156644571	0.9822940162	0.5145904386	0.5145904386
23	1.660002	0.9156547355	0.9822940162	0.5145904386	0.5145904386
23	1.680002	0.9156456495	0.9822940162	0.5145904386	0.5145904386
23	1.700002	0.9156371582	0.9822940162	0.5145904386	0.5145904386
23	1.720002	0.9156292233	0.9822940162	0.5145904386	0.5145904386
23	1.740002	0.9156218085	0.9822940162	0.5145904386	0.5145904386
23	1.760002	0.9156148799	0.9822940162	0.5145904386	0.5145904386
23	1.780002	0.9156084055	0.9822940162	0.5145904386	0.5145904386
23	1.800002	0.9156023553	0.9822940162	0.5145904386	0.5145904386
23	1.820002	0.9155967012	0.9822940162	0.5145904386	0.5145904386
23	1.840002	0.9155914171	0.9822940162	0.5145904386	0.5145904386
23	1.860002	0.9155864782	0.9822940162	0.5145904386	0.5145904386
23	1.880002	0.9155818616	0.9822940162	0.5145904386	0.5145904386
23	1.900002	0.9155775458	0.9822940162	0.5145904386	0.5145904386
23	1.920002	0.9155735108	0.9822940162	0.5145904386	0.5145904386
23	1.940002	0.9155697378	0.9822940162	0.5145904386	0.5145904386
23	1.960002	0.9155662093	0.9822940162	0.5145904386	0.5145904386
23	1.980002	0.9155629090	0.9822940162	0.5145904386	0.5145904386
24	0.000002	1.3324027624	1.3324024155	0.6871084714	0.6871084712
24	0.020002	1.3326977863	1.3324024155	0.6871084712	0.6871084712
24	0.040002	1.3273990980	1.3324024155	0.6871084712	0.6871084712
24	0.060002	1.3174449118	1.3324024155	0.6871084712	0.6871084712
24	0.080002	1.3036732492	1.3324024155	0.6871084712	0.6871084712
24	0.100002	1.2869115397	1.3324024155	0.6871084712	0.6871084712
24	0.120002	1.2680023406	1.3324024155	0.6871084712	0.6871084712
24	0.140002	1.2477953214	1.3324024155	0.6871084712	0.6871084712
24	0.160002	1.2271207842	1.3324024155	0.6871084712	0.6871084712
24	0.180002	1.2067546582	1.3324024155	0.6871084712	0.6871084712
24	0.200002	1.1873818461	1.3324024155	0.6871084712	0.6871084712
24	0.220002	1.1695627066	1.3324024155	0.6871084712	0.6871084712
24	0.240002	1.1537064775	1.3324024155	0.6871084712	0.6871084712
24	0.260002	1.1400554353	1.3324024155	0.6871084712	0.6871084712
24	0.280002	1.1286836189	1.3324024155	0.6871084712	0.6871084712
24	0.300002	1.1195126173	1.3324024155	0.6871084712	0.6871084712
24	0.320002	1.1123435307	1.3324024155	0.6871084712	0.6871084712
24	0.340002	1.1068996847	1.3324024155	0.6871084712	0.6871084712
24	0.360002	1.1028713831	1.3324024155	0.6871084712	0.6871084712
24	0.380002	1.0999540281	1.3324024155	0.6871084712	0.6871084712
24	0.400002	1.0978742617	1.3324024155	0.6871084712	0.6871084712
24	0.420002	1.0964032824	1.3324024155	0.6871084712	0.6871084712
24	0.440002	1.0953598253	1.3324024155	0.6871084712	0.6871084712
24	0.460002	1.0946065572	1.3324024155	0.6871084712	0.6871084712
24	0.480002	1.0940432907	1.3324024155	0.6871084712	0.6871084712
24	0.500002	1.0935993882	1.3324024155	0.6871084712	0.6871084712
24	0.520002	1.0932266905	1.3324024155	0.6871084712	0.6871084712
24	0.540002	1.0928935493	1.3324024155	0.6871084712	0.6871084712
24	0.560002	1.0925800895	1.3324024155	0.6871084712	0.6871084712
24	0.580002	1.0922746025	1.3324024155	0.6871084712	0.6871084712
24	0.600002	1.0919708834	1.3324024155	0.6871084712	0.6871084712
24	0.620002	1.0916663145	1.3324024155	0.6871084712	0.6871084712
24	0.640002	1.0913605143	1.3324024155	0.6871084712	0.6871084712
24	0.660002	1.0910544063	1.3324024155	0.6871084712	0.6871084712
24	0.680002	1.0907495924	1.3324024155	0.6871084712	0.6871084712
24	0.700002	1.0904479414	1.3324024155	0.6871084712	0.6871084712
24	0.720002	1.0901513313	1.3324024155	0.6871084712	0.6871084712
24	0.740002	1.0898614946	1.3324024155	0.6871084712	0.6871084712
24	0.760002	1.0895799356	1.3324024155	0.6871084712	0.6871084712
24	0.780002	1.0893078942	1.3324024155	0.6871084712	0.6871084712
24	0.800002	1.0890463394	1.3324024155	0.6871084712	0.6871084712
24	0.820002	1.0887959822	1.3324024155	0.6871084712	0.6871084712
24	0.840002	1.0885572975	1.3324024155	0.6871084712	0.6871084712
24	0.860002	1.0883305525	1.3324024155	0.6871084712	0.6871084712
24	0.880002	1.0881158358	1.3324024155	0.6871084712	0.6871084712
24	0.900002	1.0879130867	1.3324024155	0.6871084712	0.6871084712
24	0.920002	1.0877221222	1.3324024155	0.6871084712	0.6871084712
24	0.940002	1.0875426620	1.3324024155	0.6871084712	0.6871084712
24	0.960002	1.0873743498	1.3324024155	0.6871084712	0.6871084712
24	0.980002	1.0872167729	1.3324024155	0.6871084712	0.6871084712
24	1.000002	1.0870694780	1.3324024155	0.6871084712	0.6871084712
24	1.020002	1.0869319852	1.3324024155	0.6871084712	0.6871084712
24	1.040002	1.0868037990	1.3324024155	0.6871084712	0.6871084712
24	1.060002	1.0866844180	1.3324024155	0.6871084712	0.6871084712
24	1.080002	1.0865733418	1.3324024155	0.6871084712	0.6871084712
24	1.100002	1.0864700775	1.3324024155	0.6871084712	0.6871084712
24	1.120002	1.0863741438	1.3324024155	0.6871084712	0.6871084712
24	1.140002	1.0862850748	1.3324024155	0.6871084712	0.6871084712
24	1.160002	1.0862024225	1.3324024155	0.6871084712	0.6871084712
24	1.180002	1.0861257582	1.3324024155	0.6871084712	0.6871084712
24	1.200002	1.0860546740	1.3324024155	0.6871084712	0.6871084712
24	1.220002	1.0859887836	1.3324024155	0.6871084712	0.6871084712
24	1.240002	1.0859277217	1.3324024155	0.6871084712	0.6871084712
24	1.260002	1.0858711448	1.3324024155	0.6871084712	0.6871084712
24	1.280002	1.0858187303	1.3324024155	0.6871084712	0.6871084712
24	1.300002	1.0857701759	1.3324024155	0.6871084712	0.6871084712
24	1.320002	1.0857251993	1.3324024155	0.6871084712	0.6871084712
24	1.340002	1.0856835368	1.3324024155	0.6871084712	0.6871084712
24	1.360002	1.0856449431	1.3324024155	0.6871084712	0.6871084712
24	1.380002	1.0856091898	1.3324024155	0.6871084712	0.6871084712
24	1.400002	1.0855760649	1.3324024155	0.6871084712	0.6871084712
24	1.420002	1.0855453713	1.3324024155	0.6871084712	0.6871084712
24	1.440002	1.0855169268	1.3324024155	0.6871084712	0.6871084712
24	1.460002	1.0854905621	1.3324024155	0.6871084712	0.6871084712
24	1.480002	1.0854661207	1.3324024155	0.6871084712	0.6871084712
24	1.500002	1.0854434578	1.3324024155	0.6871084712	0.6871084712
24	1.520002	1.0854224394	1.3324024155	0.6871084712	0.6871084712
24	1.540002	1.0854029419	1.3324024155	0.6871084712	0.6871084712
24	1.560002	1.0853848507	1.3324024155	0.6871084712	0.6871084712
24	1.580002	1.0853680602	1.3324024155	0.6871084712	0.6871084712
24	1.600002	1.0853524729	1.3324024155	0.6871084712	0.6871084712
24	1.620002	1.0853379987	1.3324024155	0.6871084712	0.6871084712
24	1.640002	1.0853245542	1.3324024155	0.6871084712	0.6871084712
24	1.660002	1.0853120629	1.3324024155	0.6871084712	0.6871084712
24	1.680002	1.0853004537	1.3324024155	0.6871084712	0.6871084712
24	1.700002	1.0852896613	1.3324024155	0.6871084712	0.6871084712
24	1.720002	1.0852796251	1.3324024155	0.6871084712	0.6871084712
24	1.740002	1.0852702896	1.3324024155	0.6871084712	0.6871084712
24	1.760002	1.0852616030	1.3324024155	0.6871084712	0.6871084712
24	1.780002	1.0852535180	1.3324024155	0.6871084712	0.6871084712
24	1.800002	1.0852459906	1.3324024155	0.6871084712	0.6871084712
24	1.820002	1.0852389803	1.3324024155	0.6871084712	0.6871084712
24	1.840002	1.0852324495	1.3324024155	0.6871084712	0.6871084712
24	1.860002	1.0852263636	1.3324024155	0.6871084712	0.6871084712
24	1.880002	1.0852206907	1.3324024155	0.6871084712	0.6871084712
24	1.900002	1.0852154011	1.3324024155	0.6871084712	0.6871084712
24	1.920002	1.0852104676	1.3324024155	0.6871084712	0.6871084712
24	1.940002	1.0852058647	1.3324024155	0.6871084712	0.6871084712
24	1.960002	1.0852015691	1.3324024155	0.6871084712	0.6871084712
24	1.980002	1.0851975591	1.3324024155	0.6871084712	0.6871084712
25	0.000002	0.7773145631	0.7773164097	0.9790721923	0.9790721921
25	0.020002	0.7597790273	0.7773164097	0.9790721921	0.9790721921
25	0.040002	0.7439716724	0.7773164097	0.9790721921	0.9790721921
25	0.060002	0.7297683279	0.7773164097	0.9790721921	0.9790721921
25	0.080002	0.7170570885	0.7773164097	0.9790721921	0.9790721921
25	0.100002	0.7057388449	0.7773164097	0.9790721921	0.9790721921
25	0.120002	0.6957438962	0.7773164097	0.9790721921	0.9790721921
25	0.140002	0.6870391245	0.7773164097	0.9790721921	0.9790721921
25	0.160002	0.6796258970	0.7773164097	0.9790721921	0.9790721921
25	0.180002	0.6735312242	0.7773164097	0.9790721921	0.9790721921
25	0.200002	0.6687940028	0.7773164097	0.9790721921	0.9790721921
25	0.220002	0.6654478837	0.7773164097	0.9790721921	0.9790721921
25	0.240002	0.6635028300	0.7773164097	0.9790721921	0.9790721921
25	0.260002	0.6629284528	0.7773164097	0.9790721921	0.9790721921
25	0.280002	0.6636429524	0.7773164097	0.9790721921	0.9790721921
25	0.300002	0.6655110636	0.7773164097	0.9790721921	0.9790721921
25	0.320002	0.6683523283	0.7773164097	0.9790721921	0.9790721921
25	0.340002	0.6719578450	0.7773164097	0.9790721921	0.9790721921
25	0.360002	0.6761109173	0.7773164097	0.9790721921	0.9790721921
25	0.380002	0.6806062583	0.7773164097	0.9790721921	0.9790721921
25	0.400002	0.6852638723	0.7773164097	0.9790721921	0.9790721921
25	0.420002	0.6899362915	0.7773164097	0.9790721921	0.9790721921
25	0.440002	0.6945100053	0.7773164097	0.9790721921	0.9790721921
25	0.460002	0.6989029481	0.7773164097	0.9790721921	0.9790721921
25	0.480002	0.7030599382	0.7773164097	0.9790721921	0.9790721921
25	0.500002	0.7069474857	0.7773164097	0.9790721921	0.9790721921
25	0.520002	0.7105488272	0.7773164097	0.9790721921	0.9790721921
25	0.540002	0.7138596027	0.7773164097	0.9790721921	0.9790721921
25	0.560002	0.7168843057	0.7773164097	0.9790721921	0.9790721921
25	0.580002	0.7196334827	0.7773164097	0.9790721921	0.9790721921
25	0.600002	0.7221215891	0.7773164097	0.9790721921	0.9790721921
25	0.620002	0.7243653880	0.7773164097	0.9790721921	0.9790721921
25	0.640002	0.7263827799	0.7773164097	0.9790721921	0.9790721921
25	0.660002	0.7281919688	0.7773164097	0.9790721921	0.9790721921
25	0.680002	0.7298108823	0.7773164097	0.9790721921	0.9790721921
25	0.700002	0.7312567839	0.7773164097	0.9790721921	0.9790721921
25	0.720002	0.7325460262	0.7773164097	0.9790721921	0.9790721921
25	0.740002	0.7336939077	0.7773164097	0.9790721921	0.9790721921
25	0.760002	0.7347146032	0.7773164097	0.9790721921	0.9790721921
25	0.780002	0.7356211473	0.7773164097	0.9790721921	0.9790721921
25	0.800002	0.7364254525	0.7773164097	0.9790721921	0.9790721921
25	0.820002	0.7371383524	0.7773164097	0.9790721921	0.9790721921
25	0.840002	0.7377696589	0.7773164097	0.9790721921	0.9790721921
25	0.860002	0.7383282289	0.7773164097	0.9790721921	0.9790721921
25	0.880002	0.7388220345	0.7773164097	0.9790721921	0.9790721921
25	0.900002	0.7392582345	0.7773164097	0.9790721921	0.9790721921
25	0.920002	0.7396432442	0.7773164097	0.9790721921	0.9790721921
25	0.940002	0.7399828030	0.7773164097	0.9790721921	0.9790721921
25	0.960002	0.7402820380	0.7773164097	0.9790721921	0.9790721921
25	0.980002	0.7405455234	0.7773164097	0.9790721921	0.9790721921
25	1.000002	0.7407773356	0.7773164097	0.9790721921	0.9790721921
25	1.020002	0.7409811040	0.7773164097	0.9790721921	0.9790721921
25	1.040002	0.7411600572	0.7773164097	0.9790721921	0.9790721921
25	1.060002	0.7413170649	0.7773164097	0.9790721921	0.9790721921
25	1.080002	0.7414546763	0.7773164097	0.9790721921	0.9790721921
25	1.100002	0.7415751544	0.7773164097	0.9790721921	0.9790721921
25	1.120002	0.7416805070	0.7773164097	0.9790721921	0.9790721921
25	1.140002	0.7417725145	0.7773164097	0.9790721921	0.9790721921
25	1.160002	0.7418527551	0.7773164097	0.9790721921	0.9790721921
25	1.180002	0.7419226267	0.7773164097	0.9790721921	0.9790721921
25	1.200002	0.7419833673	0.7773164097	0.9790721921	0.9790721921
25	1.220002	0.7420360728	0.7773164097	0.9790721921	0.9790721921
25	1.240002	0.7420817127	0.7773164097	0.9790721921	0.9790721921
25	1.260002	0.7421211443	0.7773164097	0.9790721921	0.9790721921
25	1.280002	0.7421551257	0.7773164097	0.9790721921	0.9790721921
25	1.300002	0.7421843266	0.7773164097	0.9790721921	0.9790721921
25	1.320002	0.7422093385	0.7773164097	0.9790721921	0.9790721921
25	1.340002	0.7422306835	0.7773164097	0.9790721921	0.9790721921
25	1.360002	0.7422488226	0.7773164097	0.9790721921	0.9790721921
25	1.380002	0.7422641619	0.7773164097	0.9790721921	0.9790721921
25	1.400002	0.7422770598	0.7773164097	0.9790721921	0.9790721921
25	1.420002	0.7422878317	0.7773164097	0.9790721921	0.9790721921
25	1.440002	0.7422967554	0.7773164097	0.9790721921	0.9790721921
25	1.460002	0.7423040753	0.7773164097	0.9790721921	0.9790721921
25	1.480002	0.7423100064	0.7773164097	0.9790721921	0.9790721921
25	1.500002	0.7423147374	0.7773164097	0.9790721921	0.9790721921
25	1.520002	0.7423184341	0.7773164097	0.9790721921	0.9790721921
25	1.540002	0.7423212417	0.7773164097	0.9790721921	0.9790721921
25	1.560002	0.7423232876	0.7773164097	0.9790721921	0.9790721921
25	1.580002	0.7423246834	0.7773164097	0.9790721921	0.9790721921
25	1.600002	0.7423255264	0.7773164097	0.9790721921	0.9790721921
25	1.620002	0.7423259019	0.7773164097	0.9790721921	0.9790721921
25	1.640002	0.7423258840	0.7773164097	0.9790721921	0.9790721921
25	1.660002	0.7423255374	0.7773164097	0.9790721921	0.9790721921
25	1.680002	0.7423249182	0.7773164097	0.9790721921	0.9790721921
25	1.700002	0.7423240753	0.7773164097	0.9790721921	0.9790721921
25	1.720002	0.7423230508	0.7773164097	0.9790721921	0.9790721921
25	1.740002	0.7423218813	0.7773164097	0.9790721921	0.9790721921
25	1.760002	0.7423205982	0.7773164097	0.9790721921	0.9790721921
25	1.780002	0.7423192286	0.7773164097	0.9790721921	0.9790721921
25	1.800002	0.7423177956	0.7773164097	0.9790721921	0.9790721921
25	1.820002	0.7423163190	0.7773164097	0.9790721921	0.9790721921
25	1.840002	0.7423148157	0.7773164097	0.9790721921	0.9790721921
25	1.860002	0.7423132999	0.7773164097	0.9790721921	0.9790721921
25	1.880002	0.7423117835	0.7773164097	0.9790721921	0.9790721921
25	1.900002	0.7423102766	0.7773164097	0.9790721921	0.9790721921
25	1.920002	0.7423087875	0.7773164097	0.9790721921	0.9790721921
25	1.940002	0.7423073229	0.7773164097	0.9790721921	0.9790721921
25	1.960002	0.7423058886	0.7773164097	0.9790721921	0.9790721921
25	1.980002	0.7423044888	0.7773164097	0.9790721921	0.9790721921
26	0.000002	0.1194850409	0.1194851218	0.1704384715	0.1704384718
26	0.020002	0.1187922846	0.1194851218	0.1704384718	0.1704384718
26	0.040002	0.1182917006	0.1194851218	0.1704384718	0.1704384718
26	0.060002	0.1179495176	0.1194851218	0.1704384718	0.1704384718
26	0.080002	0.1177521389	0.1194851218	0.1704384718	0.1704384718
26	0.100002	0.1176975962	0.1194851218	0.1704384718	0.1704384718
26	0.120002	0.1177922630	0.1194851218	0.1704384718	0.1704384718
26	0.140002	0.1180490548	0.1194851218	0.1704384718	0.1704384718
26	0.160002	0.1184858752	0.1194851218	0.1704384718	0.1704384718
26	0.180002	0.1191237983	0.1194851218	0.1704384718	0.1704384718
26	0.200002	0.1199847366	0.1194851218	0.1704384718	0.1704384718
26	0.220002	0.1210885336	0.1194851218	0.1704384718	0.1704384718
26	0.240002	0.1224496586	0.1194851218	0.1704384718	0.1704384718
26	0.260002	0.1240739751	0.1194851218	0.1704384718	0.1704384718
26	0.280002	0.1259562975	0.1194851218	0.1704384718	0.1704384718
26	0.300002	0.1280794685	0.1194851218	0.1704384718	0.1704384718
26	0.320002	0.1304153803	0.1194851218	0.1704384718	0.1704384718
26	0.340002	0.1329277748	0.1194851218	0.1704384718	0.1704384718
26	0.360002	0.1355760806	0.1194851218	0.1704384718	0.1704384718
26	0.380002	0.1383192908	0.1194851218	0.1704384718	0.1704384718
26	0.400002	0.1411190642	0.1194851218	0.1704384718	0.1704384718
26	0.420002	0.1439416766	0.1194851218	0.1704384718	0.1704384718
26	0.440002	0.1467588679	0.1194851218	0.1704384718	0.1704384718
26	0.460002	0.1495478673	0.1194851218	0.1704384718	0.1704384718
26	0.480002	0.1522909275	0.1194851218	0.1704384718	0.1704384718
26	0.500002	0.1549746328	0.1194851218	0.1704384718	0.1704384718
26	0.520002	0.1575891586	0.1194851218	0.1704384718	0.1704384718
26	0.540002	0.1601275792	0.1194851218	0.1704384718	0.1704384718
26	0.560002	0.1625852654	0.1194851218	0.1704384718	0.1704384718
26	0.580002	0.1649593827	0.1194851218	0.1704384718	0.1704384718
26	0.600002	0.1672484853	0.1194851218	0.1704384718	0.1704384718
26	0.620002	0.1694521931	0.1194851218	0.1704384718	0.1704384718
26	0.640002	0.1715709368	0.1194851218	0.1704384718	0.1704384718
26	0.660002	0.1736057587	0.1194851218	0.1704384718	0.1704384718
26	0.680002	0.1755581581	0.1194851218	0.1704384718	0.1704384718
26	0.700002	0.1774299706	0.1194851218	0.1704384718	0.1704384718
26	0.720002	0.1792232744	0.1194851218	0.1704384718	0.1704384718
26	0.740002	0.1809403181	0.1194851218	0.1704384718	0.1704384718
26	0.760002	0.1825834640	0.1194851218	0.1704384718	0.1704384718
26	0.780002	0.1841551446	0.1194851218	0.1704384718	0.1704384718
26	0.800002	0.1856578284	0.1194851218	0.1704384718	0.1704384718
26	0.820002	0.1870939938	0.1194851218	0.1704384718	0.1704384718
26	0.840002	0.1884661086	0.1194851218	0.1704384718	0.1704384718
26	0.860002	0.1897766144	0.1194851218	0.1704384718	0.1704384718
26	0.880002	0.1910279144	0.1194851218	0.1704384718	0.1704384718
26	0.900002	0.1922223645	0.1194851218	0.1704384718	0.1704384718
26	0.920002	0.1933622660	0.1194851218	0.1704384718	0.1704384718
26	0.940002	0.1944498609	0.1194851218	0.1704384718	0.1704384718
26	0.960002	0.1954873282	0.1194851218	0.1704384718	0.1704384718
26	0.980002	0.1964767811	0.1194851218	0.1704384718	0.1704384718
26	1.000002	0.1974202659	0.1194851218	0.1704384718	0.1704384718
26	1.020002	0.1983197607	0.1194851218	0.1704384718	0.1704384718
26	1.040002	0.1991771755	0.1194851218	0.1704384718	0.1704384718
26	1.060002	0.1999943522	0.1194851218	0.1704384718	0.1704384718
26	1.080002	0.2007730654	0.1194851218	0.1704384718	0.1704384718
26	1.100002	0.2015150228	0.1194851218	0.1704384718	0.1704384718
26	1.120002	0.2022218672	0.1194851218	0.1704384718	0.1704384718
26	1.140002	0.2028951768	0.1194851218	0.1704384718	0.1704384718
26	1.160002	0.2035364675	0.1194851218	0.1704384718	0.1704384718
26	1.180002	0.2041471941	0.1194851218	0.1704384718	0.1704384718
26	1.200002	0.2047287517	0.1194851218	0.1704384718	0.1704384718
26	1.220002	0.2052824780	0.1194851218	0.1704384718	0.1704384718
26	1.240002	0.2058096548	0.1194851218	0.1704384718	0.1704384718
26	1.260002	0.2063115095	0.1194851218	0.1704384718	0.1704384718
26	1.280002	0.2067892172	0.1194851218	0.1704384718	0.1704384718
26	1.300002	0.2072439026	0.1194851218	0.1704384718	0.1704384718
26	1.320002	0.2076766414	0.1194851218	0.1704384718	0.1704384718
26	1.340002	0.2080884624	0.1194851218	0.1704384718	0.1704384718
26	1.360002	0.2084803488	0.1194851218	0.1704384718	0.1704384718
26	1.380002	0.2088532407	0.1194851218	0.1704384718	0.1704384718
26	1.400002	0.2092080358	0.1194851218	0.1704384718	0.1704384718
26	1.420002	0.2095455917	0.1194851218	0.1704384718	0.1704384718
26	1.440002	0.2098667274	0.1194851218	0.1704384718	0.1704384718
26	1.460002	0.2101722246	0.1194851218	0.1704384718	0.1704384718
26	1.480002	0.2104628296	0.1194851218	0.1704384718	0.1704384718
26	1.500002	0.2107392542	0.1194851218	0.1704384718	0.1704384718
26	1.520002	0.2110021778	0.1194851218	0.1704384718	0.1704384718
26	1.540002	0.2112522483	0.1194851218	0.1704384718	0.1704384718
26	1.560002	0.2114900837	0.1194851218	0.1704384718	0.1704384718
26	1.580002	0.2117162730	0.1194851218	0.1704384718	0.1704384718
26	1.600002	0.2119313781	0.1194851218	0.1704384718	0.1704384718
26	1.620002	0.2121359342	0.1194851218	0.1704384718	0.1704384718
26	1.640002	0.2123304517	0.1194851218	0.1704384718	0.1704384718
26	1.660002	0.2125154168	0.1194851218	0.1704384718	0.1704384718
26	1.680002	0.2126912929	0.1194851218	0.1704384718	0.1704384718
26	1.700002	0.2128585212	0.1194851218	0.1704384718	0.1704384718
26	1.720002	0.2130175223	0.1194851218	0.1704384718	0.1704384718
26	1.740002	0.2131686964	0.1194851218	0.1704384718	0.1704384718
26	1.760002	0.2133124251	0.1194851218	0.1704384718	0.1704384718
26	1.780002	0.2134490713	0.1194851218	0.1704384718	0.1704384718
26	1.800002	0.2135789810	0.1194851218	0.1704384718	0.1704384718
26	1.820002	0.2137024832	0.1194851218	0.1704384718	0.1704384718
26	1.840002	0.2138198912	0.1194851218	0.1704384718	0.1704384718
26	1.860002	0.2139315035	0.1194851218	0.1704384718	0.1704384718
26	1.880002	0.2140376039	0.1194851218	0.1704384718	0.1704384718
26	1.900002	0.2141384626	0.1194851218	0.1704384718	0.1704384718
26	1.920002	0.2142343368	0.1194851218	0.1704384718	0.1704384718
26	1.940002	0.2143254712	0.1194851218	0.1704384718	0.1704384718
26	1.960002	0.2144120985	0.1194851218	0.1704384718	0.1704384718
