site	time	r_tilde	mu_nuc	mu_rate
9	1.480002	1.0793952855	C	5
9	1.500002	1.0803683121	C	5
9	1.520002	1.0812936274	C	5
9	1.540002	1.0821733645	C	5
9	1.560002	1.0830095784	C	5
9	1.580002	1.0838042476	C	5
9	1.600002	1.0845592749	C	5
9	1.620002	1.0852764893	C	5
9	1.640002	1.0859576471	C	5
9	1.660002	1.0866044336	C	5
9	1.680002	1.0872184654	C	5
9	1.700002	1.0878012918	C	5
9	1.720002	1.0883543967	C	5
9	1.740002	1.0888792010	C	5
9	1.760002	1.0893770640	C	5
9	1.780002	1.0898492861	C	5
9	1.800002	1.0902971101	C	5
9	1.820002	1.0907217238	C	5
9	1.840002	1.0911242617	C	5
9	1.860002	1.0915058069	C	5
9	1.880002	1.0918673934	C	5
9	1.900002	1.0922100074	C	5
9	1.920002	1.0925345900	C	5
9	1.940002	1.0928420383	C	5
9	1.960002	1.0931332074	C	5
9	1.980002	1.0934089124	C	5
10	0.000002	-0.0023483886	C	5
10	0.020002	1.3338291999	C	5
10	0.040002	1.3223162869	C	5
10	0.060002	1.3319821072	C	5
10	0.080002	1.3447384105	C	5
10	0.100002	1.3577208022	C	5
10	0.120002	1.3704152421	C	5
10	0.140002	1.3828524269	C	5
10	0.160002	1.3951789456	C	5
10	0.180002	1.4075364620	C	5
10	0.200002	1.4200302821	C	5
10	0.220002	1.4327263981	C	5
10	0.240002	1.4456570057	C	5
10	0.260002	1.4588275692	C	5
10	0.280002	1.4722231870	C	5
10	0.300002	1.4858137438	C	5
10	0.320002	1.4995579336	C	5
10	0.340002	1.5134063934	C	5
10	0.360002	1.5273041874	C	5
10	0.380002	1.5411928291	C	5
10	0.400002	1.5550119760	C	5
10	0.420002	1.5687008835	C	5
10	0.440002	1.5821996752	C	5
10	0.460002	1.5954504591	C	5
10	0.480002	1.6083983073	C	5
10	0.500002	1.6209921052	C	5
10	0.520002	1.6331852713	C	5
10	0.540002	1.6449363446	C	5
10	0.560002	1.6562094366	C	5
10	0.580002	1.6669745450	C	5
10	0.600002	1.6772077297	C	5
10	0.620002	1.6868911522	C	5
10	0.640002	1.6960129856	C	5
10	0.660002	1.7045672046	C	5
10	0.680002	1.7125532681	C	5
10	0.700002	1.7199757126	C	5
10	0.720002	1.7268436727	C	5
10	0.740002	1.7331703500	C	5
10	0.760002	1.7389724497	C	5
10	0.780002	1.7442696043	C	5
10	0.800002	1.7490838016	C	5
10	0.820002	1.7534388334	C	5
10	0.840002	1.7573597756	C	5
10	0.860002	1.7608725108	C	5
10	0.880002	1.7640032994	C	5
10	0.900002	1.7667784035	C	5
10	0.920002	1.7692237640	C	5
10	0.940002	1.7713647319	C	5
10	0.960002	1.7732258497	C	5
10	0.980002	1.7748306810	C	5
10	1.000002	1.7762016830	C	5
10	1.020002	1.7773601175	C	5
10	1.040002	1.7783259948	C	5
10	1.060002	1.7791180469	C	5
10	1.080002	1.7797537235	C	5
10	1.100002	1.7802492081	C	5
10	1.120002	1.7806194487	C	5
10	1.140002	1.7808782011	C	5
10	1.160002	1.7810380801	C	5
10	1.180002	1.7811106171	C	5
10	1.200002	1.7811063223	C	5
10	1.220002	1.7810347477	C	5
10	1.240002	1.7809045518	C	5
10	1.260002	1.7807235629	C	5
10	1.280002	1.7804988421	C	5
10	1.300002	1.7802367426	C	5
10	1.320002	1.7799429681	C	5
10	1.340002	1.7796226267	C	5
10	1.360002	1.7792802831	C	5
10	1.380002	1.7789200062	C	5
10	1.400002	1.7785454146	C	5
10	1.420002	1.7781597180	C	5
10	1.440002	1.7777657559	C	5
10	1.460002	1.7773660333	C	5
10	1.480002	1.7769627531	C	5
10	1.500002	1.7765578463	C	5
10	1.520002	1.7761529990	C	5
10	1.540002	1.7757496780	C	5
10	1.560002	1.7753491525	C	5
10	1.580002	1.7749525158	C	5
10	1.600002	1.7745607032	C	5
10	1.620002	1.7741745093	C	5
10	1.640002	1.7737946034	C	5
10	1.660002	1.7734215430	C	5
10	1.680002	1.7730557867	C	5
10	1.700002	1.7726977054	C	5
10	1.720002	1.7723475919	C	5
10	1.740002	1.7720056708	C	5
10	1.760002	1.7716721062	C	5
10	1.780002	1.7713470091	C	5
10	1.800002	1.7710304441	C	5
10	1.820002	1.7707224354	C	5
10	1.840002	1.7704229718	C	5
10	1.860002	1.7701320115	C	5
10	1.880002	1.7698494864	C	5
10	1.900002	1.7695753061	C	5
10	1.920002	1.7693093605	C	5
10	1.940002	1.7690515237	C	5
10	1.960002	1.7688016560	C	5
10	1.980002	1.7685596063	C	5
