site	time	r_tilde	mu_nuc	mu_rate
9	1.480002	1.1012588522	G	5
9	1.500002	1.1012639280	G	5
9	1.520002	1.1012597035	G	5
9	1.540002	1.1012471581	G	5
9	1.560002	1.1012271920	G	5
9	1.580002	1.1012006322	G	5
9	1.600002	1.1011682371	G	5
9	1.620002	1.1011307017	G	5
9	1.640002	1.1010886624	G	5
9	1.660002	1.1010427007	G	5
9	1.680002	1.1009933481	G	5
9	1.700002	1.1009410890	G	5
9	1.720002	1.1008863648	G	5
9	1.740002	1.1008295770	G	5
9	1.760002	1.1007710904	G	5
9	1.780002	1.1007112357	G	5
9	1.800002	1.1006503125	G	5
9	1.820002	1.1005885915	G	5
9	1.840002	1.1005263169	G	5
9	1.860002	1.1004637084	G	5
9	1.880002	1.1004009636	G	5
9	1.900002	1.1003382594	G	5
9	1.920002	1.1002757537	G	5
9	1.940002	1.1002135873	G	5
9	1.960002	1.1001518850	G	5
9	1.980002	1.1000907574	G	5
10	0.000002	-0.0025509783	G	5
10	0.020002	1.3892896226	G	5
10	0.040002	1.3716729991	G	5
10	0.060002	1.3756059307	G	5
10	0.080002	1.3837971630	G	5
10	0.100002	1.3933692255	G	5
10	0.120002	1.4035703603	G	5
10	0.140002	1.4141787912	G	5
10	0.160002	1.4251389968	G	5
10	0.180002	1.4364498464	G	5
10	0.200002	1.4481228160	G	5
10	0.220002	1.4601647325	G	5
10	0.240002	1.4725707689	G	5
10	0.260002	1.4853222357	G	5
10	0.280002	1.4983867335	G	5
10	0.300002	1.5117194650	G	5
10	0.320002	1.5252650905	G	5
10	0.340002	1.5389598060	G	5
10	0.360002	1.5527334837	G	5
10	0.380002	1.5665117858	G	5
10	0.400002	1.5802182077	G	5
10	0.420002	1.5937760172	G	5
10	0.440002	1.6071100640	G	5
10	0.460002	1.6201484323	G	5
10	0.480002	1.6328239135	G	5
10	0.500002	1.6450752708	G	5
10	0.520002	1.6568482755	G	5
10	0.540002	1.6680964966	G	5
10	0.560002	1.6787818333	G	5
10	0.580002	1.6888747878	G	5
10	0.600002	1.6983544861	G	5
10	0.620002	1.7072084645	G	5
10	0.640002	1.7154322463	G	5
10	0.660002	1.7230287435	G	5
10	0.680002	1.7300075209	G	5
10	0.700002	1.7363839628	G	5
10	0.720002	1.7421783855	G	5
10	0.740002	1.7474151301	G	5
10	0.760002	1.7521216731	G	5
10	0.780002	1.7563277797	G	5
10	0.800002	1.7600647240	G	5
10	0.820002	1.7633645892	G	5
10	0.840002	1.7662596578	G	5
10	0.860002	1.7687818949	G	5
10	0.880002	1.7709625236	G	5
10	0.900002	1.7728316878	G	5
10	0.920002	1.7744181959	G	5
10	0.940002	1.7757493362	G	5
10	0.960002	1.7768507551	G	5
10	0.980002	1.7777463887	G	5
10	1.000002	1.7784584384	G	5
10	1.020002	1.7790073816	G	5
10	1.040002	1.7794120112	G	5
10	1.060002	1.7796894950	G	5
10	1.080002	1.7798554510	G	5
10	1.100002	1.7799240333	G	5
10	1.120002	1.7799080231	G	5
10	1.140002	1.7798189246	G	5
10	1.160002	1.7796670596	G	5
10	1.180002	1.7794616620	G	5
10	1.200002	1.7792109689	G	5
10	1.220002	1.7789223075	G	5
10	1.240002	1.7786021782	G	5
10	1.260002	1.7782563319	G	5
10	1.280002	1.7778898423	G	5
10	1.300002	1.7775071727	G	5
10	1.320002	1.7771122382	G	5
10	1.340002	1.7767084617	G	5
10	1.360002	1.7762988259	G	5
10	1.380002	1.7758859204	G	5
10	1.400002	1.7754719841	G	5
10	1.420002	1.7750589441	G	5
10	1.440002	1.7746484504	G	5
10	1.460002	1.7742419075	G	5
10	1.480002	1.7738405026	G	5
10	1.500002	1.7734452307	G	5
10	1.520002	1.7730569179	G	5
10	1.540002	1.7726762411	G	5
10	1.560002	1.7723037464	G	5
10	1.580002	1.7719398657	G	5
10	1.600002	1.7715849303	G	5
10	1.620002	1.7712391845	G	5
10	1.640002	1.7709027968	G	5
10	1.660002	1.7705758698	G	5
10	1.680002	1.7702584494	G	5
10	1.700002	1.7699505329	G	5
10	1.720002	1.7696520757	G	5
10	1.740002	1.7693629979	G	5
10	1.760002	1.7690831894	G	5
10	1.780002	1.7688125151	G	5
10	1.800002	1.7685508188	G	5
10	1.820002	1.7682979274	G	5
10	1.840002	1.7680536536	G	5
10	1.860002	1.7678177992	G	5
10	1.880002	1.7675901576	G	5
10	1.900002	1.7673705155	G	5
10	1.920002	1.7671586555	G	5
10	1.940002	1.7669543571	G	5
10	1.960002	1.7667573986	G	5
10	1.980002	1.7665675577	G	5
