site	time	r_tilde	mu_nuc	mu_rate
9	1.480002	1.0793748723	A	3
9	1.500002	1.0803810594	A	3
9	1.520002	1.0813382885	A	3
9	1.540002	1.0822486566	A	3
9	1.560002	1.0831141947	A	3
9	1.580002	1.0839368674	A	3
9	1.600002	1.0847185727	A	3
9	1.620002	1.0854611423	A	3
9	1.640002	1.0861663420	A	3
9	1.660002	1.0868358729	A	3
9	1.680002	1.0874713716	A	3
9	1.700002	1.0880744118	A	3
9	1.720002	1.0886465055	A	3
9	1.740002	1.0891891043	A	3
9	1.760002	1.0897036007	A	3
9	1.780002	1.0901913298	A	3
9	1.800002	1.0906535708	A	3
9	1.820002	1.0910915489	A	3
9	1.840002	1.0915064364	A	3
9	1.860002	1.0918993549	A	3
9	1.880002	1.0922713768	A	3
9	1.900002	1.0926235270	A	3
9	1.920002	1.0929567845	A	3
9	1.940002	1.0932720842	A	3
9	1.960002	1.0935703185	A	3
9	1.980002	1.0938523389	A	3
10	0.000002	-0.0018461593	A	3
10	0.020002	1.4155225446	A	3
10	0.040002	1.3783432147	A	3
10	0.060002	1.3747594958	A	3
10	0.080002	1.3784882250	A	3
10	0.100002	1.3847999236	A	3
10	0.120002	1.3922937838	A	3
10	0.140002	1.4004617965	A	3
10	0.160002	1.4091021206	A	3
10	0.180002	1.4181310067	A	3
10	0.200002	1.4275115862	A	3
10	0.220002	1.4372241265	A	3
10	0.240002	1.4472529835	A	3
10	0.260002	1.4575808722	A	3
10	0.280002	1.4681865233	A	3
10	0.300002	1.4790439579	A	3
10	0.320002	1.4901225448	A	3
10	0.340002	1.5013874378	A	3
10	0.360002	1.5128001921	A	3
10	0.380002	1.5243194640	A	3
10	0.400002	1.5359017418	A	3
10	0.420002	1.5475020848	A	3
10	0.440002	1.5590748514	A	3
10	0.460002	1.5705744099	A	3
10	0.480002	1.5819558180	A	3
10	0.500002	1.5931754657	A	3
10	0.520002	1.6041916704	A	3
10	0.540002	1.6149652162	A	3
10	0.560002	1.6254598296	A	3
10	0.580002	1.6356425838	A	3
10	0.600002	1.6454842246	A	3
10	0.620002	1.6549594162	A	3
10	0.640002	1.6640469020	A	3
10	0.660002	1.6727295817	A	3
10	0.680002	1.6809945070	A	3
10	0.700002	1.6888327999	A	3
10	0.720002	1.6962395016	A	3
10	0.740002	1.7032133590	A	3
10	0.760002	1.7097565600	A	3
10	0.780002	1.7158744283	A	3
10	0.800002	1.7215750885	A	3
10	0.820002	1.7268691129	A	3
10	0.840002	1.7317691610	A	3
10	0.860002	1.7362896207	A	3
10	0.880002	1.7404462601	A	3
10	0.900002	1.7442558966	A	3
10	0.920002	1.7477360887	A	3
10	0.940002	1.7509048551	A	3
10	0.960002	1.7537804226	A	3
10	0.980002	1.7563810054	A	3
10	1.000002	1.7587246141	A	3
10	1.020002	1.7608288962	A	3
10	1.040002	1.7627110040	A	3
10	1.060002	1.7643874897	A	3
10	1.080002	1.7658742248	A	3
10	1.100002	1.7671863413	A	3
10	1.120002	1.7683381915	A	3
10	1.140002	1.7693433249	A	3
10	1.160002	1.7702144792	A	3
10	1.180002	1.7709635827	A	3
10	1.200002	1.7716017663	A	3
10	1.220002	1.7721393836	A	3
10	1.240002	1.7725860362	A	3
10	1.260002	1.7729506044	A	3
10	1.280002	1.7732412804	A	3
10	1.300002	1.7734656037	A	3
10	1.320002	1.7736304983	A	3
10	1.340002	1.7737423091	A	3
10	1.360002	1.7738068398	A	3
10	1.380002	1.7738293886	A	3
10	1.400002	1.7738147842	A	3
10	1.420002	1.7737674195	A	3
10	1.440002	1.7736912850	A	3
10	1.460002	1.7735899989	A	3
10	1.480002	1.7734668375	A	3
10	1.500002	1.7733247625	A	3
10	1.520002	1.7731664468	A	3
10	1.540002	1.7729942991	A	3
10	1.560002	1.7728104864	A	3
10	1.580002	1.7726169547	A	3
10	1.600002	1.7724154489	A	3
10	1.620002	1.7722075303	A	3
10	1.640002	1.7719945935	A	3
10	1.660002	1.7717778814	A	3
10	1.680002	1.7715584992	A	3
10	1.700002	1.7713374274	A	3
10	1.720002	1.7711155334	A	3
10	1.740002	1.7708935822	A	3
10	1.760002	1.7706722466	A	3
10	1.780002	1.7704521156	A	3
10	1.800002	1.7702337030	A	3
10	1.820002	1.7700174550	A	3
10	1.840002	1.7698037565	A	3
10	1.860002	1.7695929374	A	3
10	1.880002	1.7693852786	A	3
10	1.900002	1.7691810168	A	3
10	1.920002	1.7689803489	A	3
10	1.940002	1.7687834367	A	3
10	1.960002	1.7685904103	A	3
10	1.980002	1.7684013718	A	3
