site	time	r_tilde	mu_nuc	mu_rate
9	1.480002	1.0763287017	T	3
9	1.500002	1.0773707080	T	3
9	1.520002	1.0783649987	T	3
9	1.540002	1.0793135288	T	3
9	1.560002	1.0802181954	T	3
9	1.580002	1.0810808376	T	3
9	1.600002	1.0819032354	T	3
9	1.620002	1.0826871100	T	3
9	1.640002	1.0834341240	T	3
9	1.660002	1.0841458815	T	3
9	1.680002	1.0848239292	T	3
9	1.700002	1.0854697569	T	3
9	1.720002	1.0860847982	T	3
9	1.740002	1.0866704322	T	3
9	1.760002	1.0872279842	T	3
9	1.780002	1.0877587271	T	3
9	1.800002	1.0882638826	T	3
9	1.820002	1.0887446227	T	3
9	1.840002	1.0892020713	T	3
9	1.860002	1.0896373052	T	3
9	1.880002	1.0900513560	T	3
9	1.900002	1.0904452111	T	3
9	1.920002	1.0908198159	T	3
9	1.940002	1.0911760744	T	3
9	1.960002	1.0915148513	T	3
9	1.980002	1.0918369731	T	3
10	0.000002	-0.0017605363	T	3
10	0.020002	1.3424221674	T	3
10	0.040002	1.3084357968	T	3
10	0.060002	1.3065778460	T	3
10	0.080002	1.3118752143	T	3
10	0.100002	1.3197228320	T	3
10	0.120002	1.3286951131	T	3
10	0.140002	1.3382419304	T	3
10	0.160002	1.3481292129	T	3
10	0.180002	1.3582559271	T	3
10	0.200002	1.3685817782	T	3
10	0.220002	1.3790946181	T	3
10	0.240002	1.3897942858	T	3
10	0.260002	1.4006840631	T	3
10	0.280002	1.4117660045	T	3
10	0.300002	1.4230384005	T	3
10	0.320002	1.4344944950	T	3
10	0.340002	1.4461219761	T	3
10	0.360002	1.4579029648	T	3
10	0.380002	1.4698143275	T	3
10	0.400002	1.4818282026	T	3
10	0.420002	1.4939126645	T	3
10	0.440002	1.5060324723	T	3
10	0.460002	1.5181498619	T	3
10	0.480002	1.5302253536	T	3
10	0.500002	1.5422185496	T	3
10	0.520002	1.5540889039	T	3
10	0.540002	1.5657964488	T	3
10	0.560002	1.5773024660	T	3
10	0.580002	1.5885700921	T	3
10	0.600002	1.5995648507	T	3
10	0.620002	1.6102551056	T	3
10	0.640002	1.6206124302	T	3
10	0.660002	1.6306118923	T	3
10	0.680002	1.6402322519	T	3
10	0.700002	1.6494560766	T	3
10	0.720002	1.6582697750	T	3
10	0.740002	1.6666635561	T	3
10	0.760002	1.6746313192	T	3
10	0.780002	1.6821704846	T	3
10	0.800002	1.6892817728	T	3
10	0.820002	1.6959689427	T	3
10	0.840002	1.7022384992	T	3
10	0.860002	1.7080993802	T	3
10	0.880002	1.7135626323	T	3
10	0.900002	1.7186410839	T	3
10	0.920002	1.7233490250	T	3
10	0.940002	1.7277018981	T	3
10	0.960002	1.7317160074	T	3
10	0.980002	1.7354082499	T	3
10	1.000002	1.7387958706	T	3
10	1.020002	1.7418962450	T	3
10	1.040002	1.7447266878	T	3
10	1.060002	1.7473042890	T	3
10	1.080002	1.7496457764	T	3
10	1.100002	1.7517674020	T	3
10	1.120002	1.7536848522	T	3
10	1.140002	1.7554131782	T	3
10	1.160002	1.7569667457	T	3
10	1.180002	1.7583592003	T	3
10	1.200002	1.7596034476	T	3
10	1.220002	1.7607116457	T	3
10	1.240002	1.7616952072	T	3
10	1.260002	1.7625648098	T	3
10	1.280002	1.7633304141	T	3
10	1.300002	1.7640012860	T	3
10	1.320002	1.7645860232	T	3
10	1.340002	1.7650925849	T	3
10	1.360002	1.7655283235	T	3
10	1.380002	1.7659000167	T	3
10	1.400002	1.7662139012	T	3
10	1.420002	1.7664757054	T	3
10	1.440002	1.7666906824	T	3
10	1.460002	1.7668636421	T	3
10	1.480002	1.7669989814	T	3
10	1.500002	1.7671007146	T	3
10	1.520002	1.7671725014	T	3
10	1.540002	1.7672176738	T	3
10	1.560002	1.7672392618	T	3
10	1.580002	1.7672400169	T	3
10	1.600002	1.7672224346	T	3
10	1.620002	1.7671887757	T	3
10	1.640002	1.7671410855	T	3
10	1.660002	1.7670812121	T	3
10	1.680002	1.7670108229	T	3
10	1.700002	1.7669314208	T	3
10	1.720002	1.7668443579	T	3
10	1.740002	1.7667508492	T	3
10	1.760002	1.7666519848	T	3
10	1.780002	1.7665487409	T	3
10	1.800002	1.7664419903	T	3
10	1.820002	1.7663325117	T	3
10	1.840002	1.7662209986	T	3
10	1.860002	1.7661080671	T	3
10	1.880002	1.7659942631	T	3
10	1.900002	1.7658800691	T	3
10	1.920002	1.7657659101	T	3
10	1.940002	1.7656521592	T	3
10	1.960002	1.7655391428	T	3
10	1.980002	1.7654271448	T	3
